,,labels,text,ppl
32285,洗发水,0,感觉像假的，洗了头屑多，庠。。,107.72851415463963
11371,平板,0,什么送的东西都没有，手机一般,6.98451227575395
34908,洗发水,0,真差劲，洗得我满头全是头皮！,21.419493122217418
6840,平板,1,买给儿子的，他很喜欢！支持京东,4.682784674102085
39503,衣服,1,价格便宜，做工一般，版型可以！,5.192494197265906
47715,衣服,0,这质量真的好差啊！严重掉色。,4.618507990900079
3750,平板,1,京东线下体验店买的，很不错！,10.279538561141047
10690,平板,0,很烂，我才买两天就开不了机了。,10.684836816379455
46320,衣服,0,自我感觉不怎么样 颜色不喜欢,7.19200581707094
16643,水果,1,味道不错！挺甜的！很脆！新鲜！,10.13177920428866
46583,衣服,0,袖口比较肥大，没有弹力，一般。,16.627220812310227
34576,洗发水,0,差评，到现在都没有收到货态度差,22.04609591763367
59235,酒店,0,对过境旅客来说是不错的选择。,5.757837963568426
21879,水果,0,啥玩意苹果那幺小还不甜**玩意,24.513142533963496
61802,酒店,0,这哪里是什么五星酒店，很差。,6.023998075669217
31888,洗发水,0,没效果 ，而且用了还有头皮屑,8.519643637443133
44419,衣服,0,质量不行，货品太次，根本不想穿,43.722314374907825
34950,洗发水,0,说好的赠品呢？没收到赠品，差评,6.576644566560041
39024,衣服,1,样式不错呢，穿着刚好，质量不错,9.481678275727049
5246,平板,1,给老娘看看电视剧还是蛮好用的,20.36484413812593
38232,衣服,1,不错，买大了，重新换了一个小的,11.880325318908962
39819,衣服,1,这条裤子的标签怎么那么旧！！！,9.851947111198726
46083,衣服,0,尺寸小，做工真心糟糕，没穿过,13.126434401077509
18681,水果,1,打开包装果香四溢，不错的购物。,9.202038662530644
45452,衣服,0,没有收到，也没有退钱 差差差,25.005224487271708
60816,酒店,0,酒店般，离机场近，比较方便。,11.501631504026252
32344,洗发水,0,差评，一个东西送了快十天才到,22.255800159488476
39497,衣服,1,质量一般。。品牌货，也不怎么样,24.166571887990756
6289,平板,1,实物与网页上描述一样，很好用,9.973098043787722
35083,洗发水,0,太假了，再也不在京东买日用品,6.718769524807966
42635,衣服,1,衣服质量不错，样式好穿上很舒服,6.079537022040617
9445,平板,0,反应慢，不实用也不好用。很差,35.804478253166906
31904,洗发水,0,吹风机没给 坑人 售后不处理,126.73501685889534
31360,洗发水,0,一般般，很香，别的优点还没发现,10.956291333117926
41629,衣服,1,东西还好 就是买大了 很郁闷,26.91347380201014
40483,衣服,1,质量不错，材质很好，很喜欢。,3.658395936746992
30141,洗发水,1,应该不会吧，以前用过，没感觉有,5.347572055452811
33734,洗发水,0,太垃圾了，这种洗发水也拿出来卖,5.799389619939347
33230,洗发水,0,"买贵了，*,还618，我就呵呵",131.12217006509394
35705,热水器,1,物超所值，材料费只花了60呢,85.14375978151818
36055,蒙牛,1,蒙牛老冰棍挺像小时候吃的。。,95.12613013471024
41257,衣服,1,裤子不错，买得很合适！码数很准,28.869752253186046
29110,洗发水,1,高端大气上档次，低调奢华有内涵,1.5026828178200364
27038,洗发水,1,洗头水收到、晚上试了一下，不错,50.1036023674601
39162,衣服,1,裤子不错，穿上很舒服，很暖和。,7.405985206444066
46676,衣服,0,太容易掉色了而且穿着也不舒服,5.554263621618116
47276,衣服,0,货不对图，大家别上当。小心被骗,14.850218977029057
31367,洗发水,0,上当了，那幺小点，在也不买了,92.8261170207776
30345,洗发水,1,洗头很清爽，香味清淡，一个字值,43.26159488565736
44693,衣服,0,给力的 烂的 一比 大家不用买,137.59547320674355
59942,酒店,0,酒店设施陈旧，但价格还可以！,4.290028098588868
5856,平板,1,发货送货速度快，东西还可以。,9.38521657192048
17293,水果,1,第一次网上买苹果.感觉还可以.,2.7844193878803116
29577,洗发水,1,一直用这牌子，非常不错，好好好,12.447583917989068
17012,水果,1,这款苹果不错，就是价格高了一点,5.363683382159231
37813,蒙牛,0,不喝蒙牛，不吃双汇 漫画不赖,123.49894544007292
42657,衣服,1,质量挺好的，一直信赖京东???,4.973595173345093
34994,洗发水,0,不值得 电话的废话都觉得好的,78.37428206966592
41103,衣服,1,裤子质量不错，穿着很舒服，满意,9.472433425501318
37782,蒙牛,0,半年抵制日货，一辈子不喝蒙牛。,34.16906091702054
32116,洗发水,0,洗发液都流在盒子里了，包装太差,18.131317497073347
47875,衣服,0,我只想说去你大爷，是别人用过的,38.33242560520488
45567,衣服,0,型号发错了，腰围大了不止一圈,24.219100697223897
42200,衣服,1,非常滴好，170，126斤穿M,1711.6201619389676
31993,洗发水,0,没有了，洗了头发干涩头皮不舒服,18.046331728113973
39829,衣服,1,东西不错，很满意的一次购物。,4.95741418761125
32221,洗发水,0,你这包装能在坑点吗？？？？？？,21.518505122176055
38533,衣服,1,样式好看，大小合适，价格便宜,2.9265510731406073
30206,洗发水,1,一直用沙宣的洗发水，不错不错。,12.844776049935286
34730,洗发水,0,假货，洗完油油的，，，，，，,32.318166172478925
40085,衣服,1,质量不错 穿上很舒服 衣服不错,7.439921285742258
30869,洗发水,0,超级烂的一次购物，物流超级烂！,7.7383755249867825
6692,平板,1,音质好，屏幕清晰，看片神器。,6.106241405636509
18677,水果,1,很好吃，就是皮硬了点，味道还行,3.6210530773902754
25738,洗发水,1,非常好用。还有满减。太合适了。,8.940656766431667
26736,洗发水,1,很便宜，分量多，很好用，满意！,5.734637634569875
33495,洗发水,0,用了以后头皮痒，不知道什么原因,4.622208676330162
41990,衣服,1,Good! 不错哈！以后再来！,28.34386766101226
38766,衣服,1,质量很不错，大小也合适，好评！,7.148339877073671
47412,衣服,0,说可以开耗材，买了又不能！！,58.4643725103288
61162,酒店,0,十年没重新装修了，房间有点味道,5.988842776311651
37991,蒙牛,0,很久不喝蒙牛和伊利了太恶心了,24.107362928463857
47852,衣服,0,有点薄 尺码不对 也不是棉的,50.752523899873374
37784,蒙牛,0,为喵不喝蒙牛，瞧不起中国企业么,53.02084042760408
6682,平板,1,好用，送给妹妹的，她很喜欢～,15.694314339271157
46486,衣服,0,材料差劲，不是棉的，号码不正,49.88809116469788
39828,衣服,1,包装很好 款式漂亮 质量不错,7.4695031190825825
8006,平板,1,非常好的产品，京东就是值得信赖,4.005862297947467
32219,洗发水,0,真心不怎么样，算起来比超市还贵,8.309170204215722
13813,手机,1,是彩屏的。而且价钱比较适合学生,5.816111023345291
3431,平板,1,到货速度很快，使用后再评价。,11.054802771168315
7760,平板,1,华为平板好用，反应快，屏幕靓丽,8.11604611635416
44738,衣服,0,差差差差差差差差差差，刚穿就破,7.550360551808449
34566,洗发水,0,一拿到都吐血，神马玩意儿！！！,35.62213122536601
11263,平板,0,包装太不好了，连个泡沫都没有,9.10683089471127
32019,洗发水,0,用后头发有些痒，严重怀疑质量,23.751742886765037
38631,衣服,1,裤子不错，大小合适，值得购买,5.293469902441182
18962,水果,1,味道好，不错，脆甜，新鲜的味道,7.585076664931469
7909,平板,1,产品非常不错，和原机蛮符合的。,14.713165526681518
41965,衣服,1,穿着很舒服，面料不错，很喜欢！,4.545749915367934
35391,洗发水,0,恶心的京东，无缘无故给我黑号,76.46243842362979
61103,酒店,0,一般，地方不好找!服务一般，,8.274174372429554
61728,酒店,0,酒店设施一般，服务也不怎么样,4.144052253957061
19904,水果,1,这次的苹果买的最好 好看又好吃,14.70337912821297
35556,热水器,1,老板服务很好，东西正品，好评。,9.15370919154686
37449,蒙牛,0,牛奶，永不喝蒙牛！@蒙牛乳业,25.34904194072316
38811,衣服,1,质量杠杠的，物流给力，点赞?,12.675683517364812
5595,平板,1,东西挺好喜欢质量还行。屏幕大爽,76.45476287586087
47997,衣服,0,洗过一次就褪色成这样了，真差,13.642181034608436
47455,衣服,0,服务不好！态度太差！差差差！,7.771485070033078
19111,水果,1,经常在京东生鲜买 送货速度挺快,19.844524167951427
35555,热水器,1,买了第二个了，第二天就装好了,11.58261021129496
8355,平板,0,包的太简陋了，连个泡沫都不包,7.043339032946844
34226,洗发水,0,黑我的号，差评黑我的号，差评,2.809575492454964
35578,热水器,1,第二次来了，这电热水器真的不错,12.727619818494311
34693,洗发水,0,性价比不高，也没有觉得东西好！,6.075800537573181
59017,酒店,0,太吵，在高架边上，整晚睡不着,19.32169638460533
40381,衣服,1,老公很喜欢 大小合适 颜色不错,12.24834823865574
28886,洗发水,1,很好用，一瓶都用完了才来评价。,6.697594317964115
47246,衣服,0,非常不好看有点像老人穿的裤子,7.927351609029495
37831,蒙牛,0,喝蒙牛会不会死啊…… 闹心了,18.065279379721467
33612,洗发水,0,用着起头皮屑~~~再也不买了,24.93801630374952
47424,衣服,0,裤子质量真差，最后悔的一次购物,10.796897918801454
8157,平板,0,用了两个多月就坏了，触屏坏了,8.36917424548167
37776,蒙牛,0,开车都不忘欺负我，蒙牛加伊利！,97.16644628621296
28669,洗发水,1,送货速度相当快，包装完好，不错,7.360783220674175
31518,洗发水,0,打着双十一的旗子，提高物价！l,28.49302298279846
57590,酒店,0,一般般。感觉有虫子。不太卫生,8.729995087666273
43065,衣服,0,物流太不给力，乖了一个多星期！,25.353050593380328
29830,洗发水,1,包装挺好，严实，生产日期也很近,16.681252821752935
47380,衣服,0,相当垃圾的一次购买，黑心的商家,10.980242896490244
47839,衣服,0,质量还可以，就*的货，太薄了。,39.01383747438095
42449,衣服,1,还挺不错，很好看，价格也还好,4.033559174199284
25075,水果,0,直接就少一个苹果啊，故意的吗？,31.235575009578394
21903,水果,0,不值，果子很小～～不值这个价格,36.822505384406846
41868,衣服,1,老公很喜欢，质量很不错哦，。,13.488731690209082
31348,洗发水,0,我敢肯定这是假的，洗完又干又涩,4.981321638447184
7642,平板,1,总体来说体验上等。音质棒棒哒,15.885116298523078
38568,衣服,1,颜色不错 穿上很舒服 面料不错,3.9084372184881384
42018,衣服,1,裤子质量还是挺好的，穿着也显瘦,3.9593731429157732
40162,衣服,1,很好，非常喜欢，下次购买夹克,18.04652322010746
23984,水果,0,大小不一，没有16个，味道不错,28.9806469931208
33951,洗发水,0,效果不像想象中那么好。有点后悔,4.78438848240593
39958,衣服,1,很喜欢，质量不错，穿上很舒服,2.4818530194883786
37786,蒙牛,0,想抵制日货，先抵制蒙牛先。。。,22.177528271881325
44909,衣服,0,差。忒差一点也不好。面料太差,22.313839935941775
13012,平板,0,活动买的，结果根本没便宜，骗子,9.139696767956352
8568,平板,0,很不好，只有手机，没有耳机。,5.881995151690074
33254,洗发水,0,质量不怎么样，也没个密封包装,14.600958354341458
39226,衣服,1,不错 个人感觉还是值得信赖的,4.591417935683549
12649,平板,0,不爽，没赠品。。。。。。。。。,20.700781983798432
9059,平板,0,推卸责任，我表示很失望！！！！,5.971240648882937
40658,衣服,1,.呵，货真不错，老公很喜欢！,22.302273758399753
42226,衣服,1,做活动时卖的物超所值 值得拥有,16.911272056114836
33208,洗发水,0,物流慢！送货员慢！包装盒坏了,9.693767145422946
18930,水果,1,"很好，顺丰很快,总体还是不错的",31.835194214247846
42529,衣服,1,衣服布料很好，这个价格真的值,9.0254277817096
24202,水果,0,这幺小哪有80……上当了，差评,138.32532268928728
44384,衣服,0,垃圾啊，太菜了，裤脚一大一小,26.958954258464153
36652,蒙牛,1,蒙牛的这个广告比较好。有创意。,9.47408460737367
12862,平板,0,音量键处翘起，跟X1一样的毛病,29.521342764217913
11886,平板,0,想退货也不行，装软件也装不上,4.743350714997268
22306,水果,0,哎，这苹果长的太奇葩了，还好吧,8.94357979029823
28759,洗发水,1,太好用了，价格也非常的便宜。,3.1873818140478747
46339,衣服,0,味道刺鼻，无弹性.整体偏长。,96.02999306676003
13973,手机,1,电池待机时间长，机身小巧时尚,3.8232626155172045
6805,平板,1,东西不错，各方面都很满意很喜欢,5.218982480738719
3558,平板,1,做工不错，老婆在用，支持国产，,18.66578993169048
19540,水果,1,个头适中，脆甜的口感，很新鲜哦,12.85565622473702
44276,衣服,0,跟朋友买的，没选好码数偏大一码,43.39196221994034
10173,平板,0,清晰度大差了，没有想象中那么好,15.169821533917435
29252,洗发水,1,看着不错，还没使用，用过在追加,39.258365150361065
8238,平板,0,轻轻掉地上屏幕就裂开了，悲哀呀,27.987705570534114
30923,洗发水,0,差评，别的卖家两瓶，我的一瓶,19.658474770761938
12600,平板,0,真坑，刚买没几天就便宜了50元,7.7239321642901455
